"X1","X2","muhat","Vhat","X1_2","X2_2","X1_ln","X2_ln","X1_sqrt","X2_sqrt","X1_e","X2_e"
0.01,0.39,19.8868546230665,77.475203352121,1e-04,0.1521,0.00995033085316809,0.3293037471426,0.1,0.62449979983984,1.01005016708417,1.47698079388264
0.01,0.4,20.429339811489,95.5508764312182,1e-04,0.16,0.00995033085316809,0.336472236621213,0.1,0.632455532033676,1.01005016708417,1.49182469764127
0.01,0.41,19.4839086776325,76.6896818806203,1e-04,0.1681,0.00995033085316809,0.343589704390077,0.1,0.640312423743285,1.01005016708417,1.50681778511285
0.01,0.42,18.455994328372,77.4788822679962,1e-04,0.1764,0.00995033085316809,0.350656871613169,0.1,0.648074069840786,1.01005016708417,1.52196155561863
0.01,0.43,19.5768434373875,80.1426857241956,1e-04,0.1849,0.00995033085316809,0.357674444271816,0.1,0.6557438524302,1.01005016708417,1.53725752354828
0.01,0.44,20.4100018100085,99.2101054114884,1e-04,0.1936,0.00995033085316809,0.364643113587909,0.1,0.66332495807108,1.01005016708417,1.55270721851134
0.01,0.45,18.8712460468725,74.278900391939,1e-04,0.2025,0.00995033085316809,0.371563556432483,0.1,0.670820393249937,1.01005016708417,1.56831218549017
0.01,0.46,19.973363555253,96.058652552022,1e-04,0.2116,0.00995033085316809,0.378436435720245,0.1,0.678232998312527,1.01005016708417,1.58407398499448
0.01,0.47,18.291096313667,83.3811825014604,1e-04,0.2209,0.00995033085316809,0.385262400790645,0.1,0.685565460040104,1.01005016708417,1.59999419321736
0.01,0.48,18.4372876498135,66.9854756437324,1e-04,0.2304,0.00995033085316809,0.392042087776024,0.1,0.692820323027551,1.01005016708417,1.61607440219289
0.01,0.49,19.635165155985,90.0867364637354,1e-04,0.2401,0.00995033085316809,0.398776119957368,0.1,0.7,1.01005016708417,1.63231621995538
0.01,0.5,19.0714634829825,88.186066447148,1e-04,0.25,0.00995033085316809,0.405465108108164,0.1,0.707106781186548,1.01005016708417,1.64872127070013
0.01,0.51,18.7005972247815,84.9626304497352,1e-04,0.2601,0.00995033085316809,0.412109650826833,0.1,0.714142842854285,1.01005016708417,1.66529119494589
0.01,0.52,18.2581223270265,80.3587315079847,1e-04,0.2704,0.00995033085316809,0.418710334858185,0.1,0.721110255092798,1.01005016708417,1.68202764969889
0.01,0.53,18.725059876233,91.1996299536818,1e-04,0.2809,0.00995033085316809,0.425267735404344,0.1,0.728010988928052,1.01005016708417,1.69893230861855
0.01,0.54,18.0315786671745,64.1994446474054,1e-04,0.2916,0.00995033085316809,0.431782416425538,0.1,0.734846922834953,1.01005016708417,1.71600686218486
0.01,0.55,19.7183647202565,96.1027949698275,1e-04,0.3025,0.00995033085316809,0.438254930931155,0.1,0.741619848709566,1.01005016708417,1.7332530178674
0.01,0.56,18.383199811826,81.0285115188049,1e-04,0.3136,0.00995033085316809,0.444685821261446,0.1,0.748331477354788,1.01005016708417,1.7506725002961
0.01,0.57,18.496569471635,64.7617034733357,1e-04,0.3249,0.00995033085316809,0.451075619360217,0.1,0.754983443527075,1.01005016708417,1.76826705143374
0.01,0.58,19.0488125581795,82.0113226397446,1e-04,0.3364,0.00995033085316809,0.457424847038875,0.1,0.761577310586391,1.01005016708417,1.78603843075007
0.01,0.59,18.803632952185,69.4524996554405,1e-04,0.3481,0.00995033085316809,0.46373401623214,0.1,0.768114574786861,1.01005016708417,1.80398841539786
0.01,0.6,18.206609176005,70.644891322571,1e-04,0.36,0.00995033085316809,0.470003629245736,0.1,0.774596669241483,1.01005016708417,1.82211880039051
0.01,0.61,18.4936845704985,78.9054040993209,1e-04,0.3721,0.00995033085316809,0.476234178996372,0.1,0.781024967590665,1.01005016708417,1.84043139878164
0.01,0.62,17.6622972739,73.1889529409074,1e-04,0.3844,0.00995033085316809,0.482426149244293,0.1,0.787400787401181,1.01005016708417,1.85892804184634
0.01,0.63,17.708963987738,68.0419344172928,1e-04,0.3969,0.00995033085316809,0.488580014818671,0.1,0.793725393319377,1.01005016708417,1.87761057926434
0.01,0.64,17.513180713905,74.2551540608018,1e-04,0.4096,0.00995033085316809,0.494696241836107,0.1,0.8,1.01005016708417,1.89648087930495
0.01,0.65,17.9475371901395,65.4619943148974,1e-04,0.4225,0.00995033085316809,0.500775287912489,0.1,0.806225774829855,1.01005016708417,1.9155408290139
0.01,0.66,17.2404374683915,51.5820198759912,1e-04,0.4356,0.00995033085316809,0.506817602368452,0.1,0.812403840463596,1.01005016708417,1.93479233440203
0.01,0.67,17.034667366682,75.6982695759052,1e-04,0.4489,0.00995033085316809,0.512823626428664,0.1,0.818535277187245,1.01005016708417,1.95423732063594
0.01,0.68,18.1379392818975,70.7738440436018,1e-04,0.4624,0.00995033085316809,0.518793793415168,0.1,0.824621125123532,1.01005016708417,1.97387773223045
